zone,date,pred,lat,lon,junction_name,police_station
201_211,2024-04-15,0.54,12.971140456756757,77.59278961351352,BTP063 - Siddalingaiah Circle,Halasuru Gate
201_212,2024-04-15,0.68,12.971619549090908,77.59378383272727,BTP063 - Siddalingaiah Circle,Cubbon Park
201_213,2024-04-15,0.41,12.971606152173914,77.59527063478261,BTP063 - Siddalingaiah Circle,Cubbon Park
201_214,2024-04-15,0.61,12.971198913999999,77.5967481145,BTP063 - Siddalingaiah Circle,Cubbon Park
201_215,2024-04-15,3.1,12.971407937037037,77.59778603688889,BTP063 - Siddalingaiah Circle,Cubbon Park
202_228,2024-04-15,0.73,12.973257471134021,77.61577334707903,No Junction,Halasur
201_220,2024-04-15,0.41,12.971105737837837,77.60530232972974,No Junction,Ashok Nagar
201_222,2024-04-15,0.58,12.971687594252577,77.607330337,No Junction,Ashok Nagar
201_227,2024-04-15,0.41,12.971392070967742,77.6150123419355,No Junction,Halasur
201_230,2024-04-15,1.31,12.971421884302327,77.61823785552325,No Junction,Halasur
201_235,2024-04-15,0.41,12.97207816904762,77.62565327142858,No Junction,Halasur
201_238,2024-04-15,0.41,12.971562426470587,77.6299857,No Junction,Halasur
201_251,2024-04-15,0.73,12.971149788684475,77.6473549607301,No Junction,Jeevanbheemanagar
201_258,2024-04-15,2.14,12.971740339441151,77.6580333624578,No Junction,Jeevanbheemanagar
201_221,2024-04-15,0.41,12.971406580373833,77.60637468411214,No Junction,Ashok Nagar
201_200,2024-04-15,0.63,12.971810878488371,77.5767577238372,BTP044 - Sagar Theatre Junction,City Market
202_229,2024-04-15,0.8,12.972944388068184,77.61712788863636,No Junction,Halasur
202_231,2024-04-15,0.9,12.972904964575118,77.62008657838773,No Junction,Halasur
203_202,2024-04-15,2.29,12.973611934640523,77.57941368278867,BTP044 - Sagar Theatre Junction,Upparpet
203_203,2024-04-15,0.43,12.973937901086957,77.58162338369566,BTP038 - Mysore Bank Junction,Upparpet
203_204,2024-04-15,0.41,12.973838310638298,77.58283657659575,BTP038 - Mysore Bank Junction,Halasuru Gate
203_219,2024-04-15,0.41,12.974486783870969,77.60338390645161,No Junction,Cubbon Park
203_221,2024-04-15,0.69,12.974475864999999,77.60635237,No Junction,Cubbon Park
203_222,2024-04-15,1.51,12.974405116698703,77.60766465389031,No Junction,Ashok Nagar
203_223,2024-04-15,0.63,12.974037262992127,77.60928555039371,No Junction,Ashok Nagar
203_224,2024-04-15,0.41,12.97428649090909,77.61078882727273,No Junction,Ashok Nagar
203_226,2024-04-15,0.42,12.973689521052632,77.61335364385964,No Junction,Halasur
203_227,2024-04-15,1.55,12.973802704878048,77.61450682512195,No Junction,Halasur
203_228,2024-04-15,0.43,12.973640945,77.6156348825,No Junction,Halasur
203_231,2024-04-15,0.62,12.974321408333335,77.62017236287879,No Junction,Halasur
203_233,2024-04-15,1.02,12.973839233061224,77.62317769102042,No Junction,Halasur
203_234,2024-04-15,0.6,12.974144666666666,77.6238093045045,No Junction,Halasur
203_235,2024-04-15,0.51,12.974513374908732,77.6255305117219,No Junction,Halasur
203_201,2024-04-15,9.04,12.973939468391213,77.57854878766832,BTP044 - Sagar Theatre Junction,Upparpet
203_200,2024-04-15,1.1,12.974506465053764,77.57745419731182,BTP044 - Sagar Theatre Junction,Upparpet
203_199,2024-04-15,0.64,12.974362180769232,77.57546336282051,BTP043 - Upparpet Junction,Upparpet
203_198,2024-04-15,1.5,12.974390307335907,77.57457134980694,BTP043 - Upparpet Junction,Upparpet
202_232,2024-04-15,0.41,12.97307878117647,77.62148785294117,No Junction,Halasur
202_233,2024-04-15,0.55,12.973383866666667,77.62250441290323,No Junction,Halasur
202_235,2024-04-15,0.45,12.972518488636364,77.6259967659091,No Junction,Halasur
202_236,2024-04-15,0.41,12.972770083333332,77.626585375,No Junction,Halasur
202_258,2024-04-15,0.41,12.972673802415628,77.65764255491787,No Junction,Jeevanbheemanagar
202_297,2024-04-15,0.41,12.972565604109588,77.71128526712329,No Junction,Mahadevapura
203_151,2024-04-15,0.46,12.974107381034482,77.50913078103449,No Junction,Jnanabharathi
202_230,2024-04-15,0.41,12.972462295061728,77.61849448888889,No Junction,Halasur
203_176,2024-04-15,0.78,12.973941236672967,77.54460265066163,BTP020 - Hosahalli Metro Station,Vijayanagara
203_178,2024-04-15,2.22,12.97442438688915,77.54678151579536,BTP069 - MC Circle,Vijayanagara
203_179,2024-04-15,3.25,12.974385934127548,77.54786439253196,BTP069 - MC Circle,Vijayanagara
203_180,2024-04-15,1.07,12.97385550795794,77.54957474671681,"BTP070 - Cholurpalya Junction, Magadi Road",Magadi Road
203_181,2024-04-15,6.26,12.973731326492537,77.55121899906717,"BTP070 - Cholurpalya Junction, Magadi Road",Magadi Road
203_182,2024-04-15,0.58,12.97421545,77.55180858645834,BTP071 - Prasanna Junction,Magadi Road
203_192,2024-04-15,0.48,12.97419048125,77.56624856250001,BTP074 - Leprosy Hospital Junction,Magadi Road
203_195,2024-04-15,0.41,12.974692722857142,77.57046312285715,BTP048 - Shanthala Junction,Chamarajpet
203_177,2024-04-15,5.73,12.974399145933015,77.54527605167463,BTP020 - Hosahalli Metro Station,Vijayanagara
181_213,2024-04-15,0.94,12.944966518216908,77.59492977672222,"BTP123 - 10th Cross, Wilson Garden",Wilson Garden
201_199,2024-04-15,0.73,12.971087507612717,77.57633921606326,BTP043 - Upparpet Junction,City Market
201_171,2024-04-15,1.29,12.971662838466154,77.53731436607808,BTP028 - Vijayanagar Bus Stand Junction,Vijayanagara
197_302,2024-04-15,0.86,12.966158067171717,77.71822786666667,No Junction,HAL Old Airport
198_170,2024-04-15,1.12,12.967559635395276,77.53603418659034,"BTP022 - Marenahalli Junction, Vijayanagar",Vijayanagara
198_175,2024-04-15,0.41,12.967097631818183,77.54286627045454,No Junction,Vijayanagara
198_177,2024-04-15,0.42,12.967577485294116,77.54512932058823,No Junction,Vijayanagara
198_195,2024-04-15,0.41,12.967609035555556,77.5701789,BTP085 - Briyand Circle,Chamarajpet
198_198,2024-04-15,1.54,12.967675171181938,77.57450220916334,"BTP083 - AS Char Street, Mysore Road",Chamarajpet
198_201,2024-04-15,2.49,12.96745763536931,77.57849083800907,BTP082 - KR Market Junction,City Market
198_207,2024-04-15,0.41,12.967652866072383,77.58691283983883,BTP075 - Police Corner,Halasuru Gate
198_208,2024-04-15,2.96,12.96793719270122,77.58856013450111,BTP076 - Hudson Circle,Halasuru Gate
198_211,2024-04-15,0.42,12.967885414634146,77.59242302682927,BTP203 - RRMR Junction,Halasuru Gate
198_212,2024-04-15,0.41,12.96747922631579,77.59401293157896,BTP203 - RRMR Junction,Halasuru Gate
198_216,2024-04-15,0.41,12.967059640425532,77.59946156595744,"BTP099 - Cash Pharmacy, Residency Road",Ashok Nagar
198_223,2024-04-15,0.41,12.967181033333333,77.60883827272728,No Junction,Ashok Nagar
198_247,2024-04-15,0.48,12.966987312820512,77.64158124102565,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar
198_258,2024-04-15,0.72,12.966893052830189,77.65805981698114,No Junction,Jeevanbheemanagar
197_247,2024-04-15,0.44,12.966362583125,77.6416080525,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar
197_246,2024-04-15,0.41,12.966335368,77.641326902,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar
197_206,2024-04-15,0.41,12.965635951595745,77.58540913510637,BTP078 - NR Square Junction,Halasuru Gate
197_205,2024-04-15,0.41,12.965665672839506,77.58429491234568,"BTP080 - NR Road, SP Road Junction",Halasuru Gate
196_202,2024-04-15,1.76,12.96448149311828,77.57995571698925,BTP082 - KR Market Junction,Halasuru Gate
196_203,2024-04-15,0.46,12.964418150214593,77.58122184077253,"BTP080 - NR Road, SP Road Junction",Halasuru Gate
196_204,2024-04-15,0.78,12.964510008522728,77.58266357897728,"BTP080 - NR Road, SP Road Junction",Halasuru Gate
196_205,2024-04-15,7.85,12.96472662192691,77.58403086949059,"BTP080 - NR Road, SP Road Junction",Halasuru Gate
196_301,2024-04-15,0.54,12.964792907272727,77.71706576909091,No Junction,HAL Old Airport
196_302,2024-04-15,2.92,12.964838045346534,77.71816401722772,No Junction,HAL Old Airport
197_169,2024-04-15,1.59,12.966175232618026,77.53485254077253,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara
198_299,2024-04-15,0.47,12.967296142857142,77.71414739714287,No Junction,HAL Old Airport
197_170,2024-04-15,1.19,12.966146068739665,77.53567004133363,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara
197_179,2024-04-15,0.59,12.966201896666666,77.54848611000001,No Junction,Magadi Road
197_197,2024-04-15,0.42,12.965827229585798,77.57371407633136,"BTP083 - AS Char Street, Mysore Road",Chamarajpet
197_198,2024-04-15,1.15,12.966180378169014,77.5741008612676,"BTP083 - AS Char Street, Mysore Road",Chamarajpet
197_200,2024-04-15,1.02,12.966045643260188,77.57765158087774,BTP082 - KR Market Junction,City Market
197_201,2024-04-15,0.42,12.966404722222222,77.57806541111111,BTP082 - KR Market Junction,City Market
197_203,2024-04-15,0.47,12.965967932967033,77.58157764945055,"BTP080 - NR Road, SP Road Junction",Halasuru Gate
197_204,2024-04-15,0.41,12.965742117647059,77.58288909117647,"BTP080 - NR Road, SP Road Junction",Halasuru Gate
197_171,2024-04-15,0.66,12.965604663043477,77.53685594836956,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara
201_178,2024-04-15,0.43,12.971421693888889,77.54664824722222,BTP020 - Hosahalli Metro Station,Vijayanagara
198_300,2024-04-15,0.45,12.96745935263158,77.71578341754386,No Junction,HAL Old Airport
199_170,2024-04-15,0.76,12.968880939477899,77.53624821141452,"BTP022 - Marenahalli Junction, Vijayanagar",Vijayanagara
200_199,2024-04-15,11.12,12.969981960394934,77.57575485716585,BTP043 - Upparpet Junction,City Market
200_221,2024-04-15,0.54,12.970064596625043,77.60667934394222,No Junction,Ashok Nagar
200_224,2024-04-15,0.6,12.970168633945429,77.61020374565089,No Junction,Ashok Nagar
200_243,2024-04-15,0.53,12.969878372839506,77.63660761358024,No Junction,Jeevanbheemanagar
200_244,2024-04-15,0.66,12.969983458947368,77.63808557157894,No Junction,Jeevanbheemanagar
200_245,2024-04-15,0.57,12.970089336824012,77.63929028488104,No Junction,Jeevanbheemanagar
200_246,2024-04-15,1.86,12.969978185440075,77.64117719501832,No Junction,Jeevanbheemanagar
200_247,2024-04-15,0.44,12.970056515789475,77.64201450263158,No Junction,Jeevanbheemanagar
200_248,2024-04-15,0.58,12.970248195,77.643761505,No Junction,Jeevanbheemanagar
200_249,2024-04-15,1.02,12.97038034533382,77.64506899514467,No Junction,Jeevanbheemanagar
200_250,2024-04-15,0.89,12.9703994073141,77.64632313131082,No Junction,Jeevanbheemanagar
200_251,2024-04-15,0.66,12.970399032127762,77.64739278162129,No Junction,Jeevanbheemanagar
200_289,2024-04-15,0.41,12.969807257777777,77.70038940888888,No Junction,HAL Old Airport
200_298,2024-04-15,1.19,12.970402201311856,77.71246703636426,No Junction,HAL Old Airport
201_150,2024-04-15,0.56,12.971698337931034,77.50766505977012,No Junction,Jnanabharathi
200_198,2024-04-15,0.56,12.970384932876712,77.57476796849315,BTP043 - Upparpet Junction,City Market
200_178,2024-04-15,0.42,12.9704932875,77.54627494,BTP020 - Hosahalli Metro Station,Vijayanagara
200_177,2024-04-15,0.47,12.969803344594595,77.54593351891893,No Junction,Vijayanagara
200_171,2024-04-15,0.51,12.970393471642359,77.53707640024096,"BTP022 - Marenahalli Junction, Vijayanagar",Vijayanagara
199_171,2024-04-15,2.02,12.968706648868261,77.53709397792774,"BTP022 - Marenahalli Junction, Vijayanagar",Vijayanagara
199_177,2024-04-15,0.71,12.968946255384616,77.54556602384616,No Junction,Vijayanagara
199_193,2024-04-15,0.41,12.968784046875,77.56790084375,No Junction,Chamarajpet
199_198,2024-04-15,1.21,12.968395101437372,77.5747959856263,"BTP083 - AS Char Street, Mysore Road",Chamarajpet
199_199,2024-04-15,1.54,12.96910853241394,77.57555535318237,No Junction,City Market
199_200,2024-04-15,1.71,12.968783250561797,77.57724581797753,No Junction,City Market
199_201,2024-04-15,0.53,12.968540996049882,77.57882129481133,No Junction,City Market
198_301,2024-04-15,0.64,12.967188819999999,77.7168214968,No Junction,HAL Old Airport
199_202,2024-04-15,0.42,12.96906018125,77.5800444453125,BTP038 - Mysore Bank Junction,Halasuru Gate
199_206,2024-04-15,0.41,12.969049473333333,77.58570831111112,BTP075 - Police Corner,Halasuru Gate
199_218,2024-04-15,0.41,12.968937260465115,77.60198424651163,"BTP099 - Cash Pharmacy, Residency Road",Ashok Nagar
199_246,2024-04-15,1.55,12.969251006825939,77.6413706552901,No Junction,Jeevanbheemanagar
199_251,2024-04-15,0.5,12.969071069155905,77.64787398730961,No Junction,Jeevanbheemanagar
199_252,2024-04-15,0.41,12.96873084275798,77.64917292031073,No Junction,Jeevanbheemanagar
199_253,2024-04-15,0.41,12.968414416666667,77.65035245757576,No Junction,Jeevanbheemanagar
199_290,2024-04-15,0.44,12.96852591632653,77.7012465,No Junction,HAL Old Airport
199_203,2024-04-15,0.44,12.968715712162162,77.58104581756757,BTP038 - Mysore Bank Junction,Halasuru Gate
203_297,2024-04-15,0.41,12.97433754939759,77.71094455903615,No Junction,Mahadevapura
181_197,2024-04-15,0.6,12.94420611439394,77.57312737424242,BTP108 - Tagore Park Junction,Basavanagudi
181_195,2024-04-15,0.55,12.944943390384616,77.570784675,BTP108 - Tagore Park Junction,Basavanagudi
156_236,2024-04-15,0.43,12.910793721568629,77.62671326470588,No Junction,HSR Layout
156_244,2024-04-15,0.87,12.911255741961853,77.63807733269755,No Junction,HSR Layout
157_206,2024-04-15,0.58,12.912233982692308,77.58570395865385,"BTP197 - 9th Cross, 24th Main, JP Nagar",J.P. Nagar
157_235,2024-04-15,0.78,12.91218447713935,77.62576937882353,No Junction,HSR Layout
157_240,2024-04-15,0.49,12.912386961701811,77.63302541330935,No Junction,HSR Layout
157_241,2024-04-15,1.57,12.912425931114392,77.63373625104232,No Junction,HSR Layout
157_242,2024-04-15,3.61,12.912505152599449,77.63537807705082,No Junction,HSR Layout
157_243,2024-04-15,0.6,12.912343276995806,77.63634042799617,No Junction,HSR Layout
157_244,2024-04-15,0.87,12.912058584771572,77.63812912258882,No Junction,HSR Layout
157_249,2024-04-15,0.47,12.911957664935064,77.64454713376622,No Junction,HSR Layout
157_254,2024-04-15,0.41,12.912007125,77.651647225,No Junction,HSR Layout
157_275,2024-04-15,0.6,12.912533261206896,77.6808322198276,No Junction,Bellandur
157_276,2024-04-15,0.56,12.911886538888888,77.68207121666666,No Junction,Bellandur
158_206,2024-04-15,0.55,12.913697542307691,77.58581056346154,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar
158_219,2024-04-15,0.41,12.9134941375,77.6039497525,No Junction,Mico Layout
156_235,2024-04-15,0.41,12.911292808823529,77.62597413235294,No Junction,Madiwala
158_220,2024-04-15,0.47,12.91357185283019,77.60496243710692,No Junction,Mico Layout
156_206,2024-04-15,0.41,12.910635010169491,77.58526903728814,"BTP197 - 9th Cross, 24th Main, JP Nagar",J.P. Nagar
156_197,2024-04-15,0.97,12.91107646554054,77.5732081,"BTP117 - 9th Cross, Kanakapura Road",J.P. Nagar
153_237,2024-04-15,0.79,12.906869646272643,77.62846448664607,No Junction,Madiwala
153_238,2024-04-15,0.77,12.906554288250653,77.62962364308095,No Junction,HSR Layout
153_239,2024-04-15,0.43,12.90657643451613,77.63125540096775,No Junction,HSR Layout
153_240,2024-04-15,0.41,12.906732303076922,77.63242915538461,No Junction,HSR Layout
153_286,2024-04-15,0.42,12.906981766010654,77.69615629241612,No Junction,Bellandur
153_287,2024-04-15,0.47,12.90660759595796,77.69736596160465,No Junction,Bellandur
154_168,2024-04-15,0.52,12.907917220614015,77.53281429018558,No Junction,K.S. Layout
154_217,2024-04-15,5.26,12.908261288917526,77.60055459020619,BTP130 - GD Mara Junction,Mico Layout
154_218,2024-04-15,1.28,12.908308992783505,77.60191420824742,BTP130 - GD Mara Junction,Mico Layout
154_237,2024-04-15,0.51,12.908038402468279,77.62851686590433,No Junction,HSR Layout
155_154,2024-04-15,0.41,12.909757741935485,77.51337037741936,No Junction,Kengeri
155_180,2024-04-15,0.4,12.909558557273815,77.54991659998265,No Junction,K.S. Layout
155_249,2024-04-15,0.41,12.909518656923078,77.64458647692308,No Junction,HSR Layout
156_130,2024-04-15,0.46,12.911181213064001,77.48029131893382,No Junction,Kengeri
156_182,2024-04-15,0.43,12.911382124638601,77.55202334387967,No Junction,K.S. Layout
156_201,2024-04-15,0.41,12.910954260164617,77.57840626666666,BTP196 - Sarakki Main Road,J.P. Nagar
158_221,2024-04-15,0.51,12.913668222485207,77.6062872295858,No Junction,Mico Layout
158_222,2024-04-15,0.47,12.913751393382354,77.60745210661764,"BTP163 - 16th Main Road, BTM Layout",Mico Layout
158_223,2024-04-15,0.52,12.913875862105263,77.60889241052631,"BTP163 - 16th Main Road, BTM Layout",Mico Layout
161_214,2024-04-15,0.41,12.917483647368421,77.59686864736842,"BTP202 - East End Main Road, Jayanagar",Jayanagara
161_254,2024-04-15,0.47,12.917778323255815,77.65174111395349,No Junction,HSR Layout
161_268,2024-04-15,0.47,12.918050842857143,77.67123882,No Junction,Bellandur
161_269,2024-04-15,0.68,12.917457063541667,77.67254182083333,No Junction,Bellandur
162_249,2024-04-15,0.49,12.919495079999999,77.645088394,No Junction,HSR Layout
162_254,2024-04-15,0.41,12.91877586904762,77.65170278809524,No Junction,HSR Layout
162_267,2024-04-15,0.49,12.91879741142857,77.66981353428572,No Junction,Bellandur
163_205,2024-04-15,0.47,12.919908618181818,77.58369866363637,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara
163_217,2024-04-15,0.41,12.920707348571428,77.60060393142858,BTP128 - Gorappanapalya Junction,Mico Layout
163_224,2024-04-15,0.53,12.920071939344261,77.61039949508198,"BTP163 - 16th Main Road, BTM Layout",Mico Layout
163_232,2024-04-15,1.06,12.920068149024768,77.62103564995077,BTP137 - Madiwala Traffic PS Junction,Madiwala
163_264,2024-04-15,0.73,12.920718452825497,77.66538156047449,No Junction,Bellandur
164_202,2024-04-15,0.41,12.921733827272728,77.58050346666666,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara
164_206,2024-04-15,0.41,12.921852064285716,77.58580151904762,No Junction,Jayanagara
164_249,2024-04-15,0.41,12.921621916666668,77.64511513666666,No Junction,HSR Layout
161_213,2024-04-15,0.41,12.917095935135135,77.59515845945947,"BTP179 - 9th Block, 28th Main, Jayanagar",Jayanagara
161_201,2024-04-15,0.45,12.917156053333334,77.57835315166668,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",Jayanagara
161_200,2024-04-15,0.44,12.91749644105263,77.57777239473684,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",Jayanagara
161_198,2024-04-15,0.43,12.917471850167455,77.5741752928209,"BTP115 - Sahasra Hospital, Jayanagar",Jayanagara
158_235,2024-04-15,0.51,12.913096012189289,77.62553207784426,No Junction,HSR Layout
158_242,2024-04-15,0.43,12.913158044444446,77.63525659777778,No Junction,HSR Layout
158_273,2024-04-15,0.54,12.913757771385036,77.678071196959,No Junction,Bellandur
158_274,2024-04-15,0.41,12.91323819565453,77.67947864498943,No Junction,Bellandur
159_197,2024-04-15,0.41,12.91523177948718,77.5735073974359,"BTP117 - 9th Cross, Kanakapura Road",K.S. Layout
159_206,2024-04-15,0.4,12.91488075116279,77.58580265813954,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar
160_197,2024-04-15,0.93,12.916581959180764,77.57337472188877,"BTP115 - Sahasra Hospital, Jayanagar",K.S. Layout
153_217,2024-04-15,0.91,12.907190740952382,77.60066203428572,BTP130 - GD Mara Junction,Mico Layout
160_206,2024-04-15,0.42,12.916218321875,77.585810340625,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar
160_214,2024-04-15,0.41,12.916860063380282,77.5965707084507,"BTP202 - East End Main Road, Jayanagar",Jayanagara
160_244,2024-04-15,0.56,12.916285106756757,77.63813836891892,No Junction,HSR Layout
160_254,2024-04-15,0.5,12.916319732941178,77.65172675411765,No Junction,HSR Layout
160_269,2024-04-15,0.62,12.916547995999998,77.67318255466667,No Junction,Bellandur
160_270,2024-04-15,0.43,12.916651446265027,77.67347628750001,No Junction,Bellandur
161_144,2024-04-15,0.41,12.917115915555557,77.50016924222223,No Junction,Kengeri
161_197,2024-04-15,0.75,12.917311807881836,77.57342676281762,"BTP115 - Sahasra Hospital, Jayanagar",Banashankari
160_213,2024-04-15,0.41,12.916823155555555,77.59541908222222,"BTP179 - 9th Block, 28th Main, Jayanagar",Jayanagara
153_210,2024-04-15,0.5,12.906337276470587,77.59088700294117,BTP222 - Delmia Circle,J.P. Nagar
153_197,2024-04-15,0.4,12.906541361446797,77.573312977478,"BTP159 - JP Nagar Metro, ORR",J.P. Nagar
153_178,2024-04-15,0.41,12.906878110660536,77.54648308558625,No Junction,K.S. Layout
126_257,2024-04-15,0.65,12.870582385,77.655891425,No Junction,Electronic City
126_258,2024-04-15,0.41,12.870431236363636,77.65742813939393,No Junction,Electronic City
127_172,2024-04-15,0.41,12.871723934375,77.538980053125,No Junction,Thalagattapura
128_212,2024-04-15,0.41,12.872962463200189,77.59421688543058,No Junction,Hulimavu
129_252,2024-04-15,0.41,12.874865151282052,77.64877247179487,No Junction,Hulimavu
130_176,2024-04-15,0.47,12.875839567070104,77.54398752718994,No Junction,Thalagattapura
130_213,2024-04-15,1.38,12.876071136111111,77.59541069333333,No Junction,Hulimavu
130_214,2024-04-15,1.5,12.876262912037037,77.59656760277777,No Junction,Hulimavu
130_229,2024-04-15,0.41,12.875934358823528,77.6168152,No Junction,Hulimavu
130_251,2024-04-15,1.44,12.875927525520835,77.6478917125,No Junction,Hulimavu
130_252,2024-04-15,0.41,12.87531808181818,77.64879279090908,No Junction,Hulimavu
130_268,2024-04-15,0.41,12.875800174,77.67120565399999,No Junction,Electronic City
131_213,2024-04-15,0.48,12.87663256060606,77.59541531919191,No Junction,Hulimavu
131_250,2024-04-15,0.44,12.877239730555555,77.64679768333333,No Junction,Hulimavu
133_177,2024-04-15,0.42,12.879791209375,77.54537915,No Junction,Thalagattapura
126_256,2024-04-15,0.54,12.870735446996507,77.65448525182592,No Junction,Electronic City
126_255,2024-04-15,0.45,12.870260525732476,77.65356024952385,No Junction,Electronic City
125_255,2024-04-15,0.42,12.869560441935484,77.65347306451613,No Junction,Electronic City
120_166,2024-04-15,0.41,12.862463374999999,77.53022167045455,No Junction,Thalagattapura
100_274,2024-04-15,0.41,12.835554218181818,77.67922800909092,No Junction,Electronic City
103_273,2024-04-15,0.41,12.839343965714287,77.67781172285714,No Junction,Electronic City
104_248,2024-04-15,0.41,12.840948655882352,77.64408697941177,No Junction,Electronic City
104_252,2024-04-15,0.44,12.841143709375,77.649208365625,No Junction,Electronic City
104_253,2024-04-15,0.43,12.84082549375,77.6504564203125,No Junction,Electronic City
104_272,2024-04-15,1.53,12.840661124481496,77.67678185757477,No Junction,Electronic City
105_248,2024-04-15,1.51,12.842099321028039,77.64415906635513,No Junction,Electronic City
133_249,2024-04-15,0.48,12.879961491666666,77.64524510833333,No Junction,Hulimavu
105_249,2024-04-15,2.23,12.841774449545454,77.64502461795455,No Junction,Electronic City
105_251,2024-04-15,4.53,12.841623384988962,77.64745467350994,No Junction,Electronic City
106_248,2024-04-15,0.75,12.843334614010654,77.64416243959805,No Junction,Electronic City
106_249,2024-04-15,0.42,12.843216680952382,77.64437873174603,No Junction,Electronic City
111_258,2024-04-15,0.41,12.850759903636362,77.65746396727273,No Junction,Electronic City
112_258,2024-04-15,0.41,12.851084395081967,77.65743829836065,No Junction,Electronic City
114_261,2024-04-15,0.41,12.85432268,77.66211305,No Junction,Electronic City
115_263,2024-04-15,0.41,12.855563261124876,77.66432753442808,No Junction,Electronic City
105_250,2024-04-15,3.61,12.841880731313132,77.6460281948052,No Junction,Electronic City
164_264,2024-04-15,0.44,12.921435910294118,77.66551378382353,No Junction,Bellandur
134_213,2024-04-15,0.71,12.881742311538462,77.59578963076923,No Junction,J.P. Nagar
136_215,2024-04-15,0.41,12.884186894046735,77.59809075598179,No Junction,Hulimavu
146_303,2024-04-15,0.47,12.896790182352943,77.71997430294118,No Junction,Whitefield
147_241,2024-04-15,0.44,12.898643406180556,77.63401273469765,No Junction,Madiwala
147_271,2024-04-15,1.69,12.898938106490082,77.67542622337739,No Junction,Bellandur
148_206,2024-04-15,0.46,12.900271984313726,77.58586097843137,No Junction,J.P. Nagar
148_271,2024-04-15,1.25,12.899918619753088,77.67544746584362,No Junction,Bellandur
149_212,2024-04-15,0.41,12.901474275,77.59380956964286,No Junction,J.P. Nagar
149_260,2024-04-15,0.46,12.901531675000001,77.66047246136363,No Junction,Bellandur
149_271,2024-04-15,0.82,12.90129971707317,77.6756204,No Junction,Bellandur
151_206,2024-04-15,0.41,12.904397886666667,77.58570710333333,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar
151_247,2024-04-15,0.4,12.903556473170733,77.64204813170731,No Junction,HSR Layout
151_292,2024-04-15,0.62,12.90372660569636,77.70418403770093,No Junction,Bellandur
152_175,2024-04-15,0.41,12.905831393533147,77.54252665340516,No Junction,K.S. Layout
152_206,2024-04-15,0.4,12.9053469,77.5856287382353,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar
152_238,2024-04-15,0.7,12.905661731920283,77.6299908723519,No Junction,HSR Layout
153_177,2024-04-15,0.41,12.906850397378141,77.54579100962708,No Junction,K.S. Layout
146_242,2024-04-15,0.51,12.89728259219786,77.6350552744541,No Junction,HSR Layout
145_303,2024-04-15,0.75,12.896623227642277,77.72001952601626,No Junction,Whitefield
144_271,2024-04-15,0.68,12.895200671830986,77.67582547605635,No Junction,Electronic City
144_258,2024-04-15,0.56,12.89452896851852,77.6572997074074,No Junction,HSR Layout
136_246,2024-04-15,1.15,12.884151543442682,77.64125578752156,No Junction,Hulimavu
136_247,2024-04-15,0.47,12.884038137804879,77.64223005731706,No Junction,Hulimavu
136_327,2024-04-15,0.5,12.883624835134299,77.7524880303962,No Junction,No Police Station
137_247,2024-04-15,0.58,12.885260158062481,77.64202890342585,No Junction,Hulimavu
138_246,2024-04-15,1.32,12.886876410351617,77.64095867682653,No Junction,Hulimavu
139_189,2024-04-15,1.51,12.88825659580453,77.56228898131093,No Junction,Thalagattapura
139_246,2024-04-15,0.85,12.887762290680433,77.64072313762821,No Junction,Hulimavu
134_249,2024-04-15,0.58,12.880998056842104,77.64504394210526,No Junction,Electronic City
140_190,2024-04-15,0.6,12.889238974774774,77.56336357027027,No Junction,Thalagattapura
141_244,2024-04-15,0.43,12.890814551920638,77.63846405645315,No Junction,Hulimavu
141_245,2024-04-15,0.54,12.890635593839113,77.63930247278317,No Junction,HSR Layout
142_244,2024-04-15,1.14,12.89205215416521,77.63803359320296,No Junction,HSR Layout
142_245,2024-04-15,0.41,12.891711612903226,77.63886385806452,No Junction,HSR Layout
143_193,2024-04-15,0.41,12.893827880434781,77.56778359565217,No Junction,K.S. Layout
143_243,2024-04-15,2.96,12.893222992760933,77.63705257202417,No Junction,Hulimavu
144_216,2024-04-15,0.88,12.894909700000001,77.59915556692307,No Junction,J.P. Nagar
140_245,2024-04-15,0.52,12.889551824401215,77.63959865696516,No Junction,HSR Layout
164_265,2024-04-15,0.58,12.921409431778818,77.66718470146049,No Junction,Bellandur
165_203,2024-04-15,0.49,12.922568912244898,77.58076182653062,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara
